number,value,datetime_start,datetime_complete,duration,params_atr_period,params_atr_stop_multiplier,params_atr_target_multiplier,params_ema_fast,params_ema_slow,params_min_atr_threshold,params_rsi_overbought,params_rsi_oversold,params_rsi_period,state
133,-inf,2025-11-12 21:03:24.207595,2025-11-12 21:03:26.189641,0 days 00:00:01.982046,13,1.7531914566977311,3.4245245026844224,17,116,0.3995484956054415,71.29145499094868,27.15342802226994,20,COMPLETE
134,-inf,2025-11-12 21:03:26.189641,2025-11-12 21:03:28.238159,0 days 00:00:02.048518,13,1.815620479084361,4.286338833313054,18,117,0.7161166102391835,76.41481576897226,27.516195744880584,19,COMPLETE
135,-inf,2025-11-12 21:03:28.238159,2025-11-12 21:03:30.203055,0 days 00:00:01.964896,11,1.6974683167791338,3.8758503044892705,10,120,0.24810386993073646,75.91012417079237,27.900756202452044,12,COMPLETE
136,-inf,2025-11-12 21:03:30.204055,2025-11-12 21:03:32.111867,0 days 00:00:01.907812,18,1.7137150234910075,4.818233078536307,17,96,0.3612925340613556,74.13752833242573,25.62271564954036,20,COMPLETE
137,-inf,2025-11-12 21:03:32.112867,2025-11-12 21:03:34.140539,0 days 00:00:02.027672,20,1.635785407783364,4.761371852510274,8,85,0.4395235121044297,77.18319825965763,25.976807884891706,15,COMPLETE
138,-inf,2025-11-12 21:03:34.141539,2025-11-12 21:03:36.197962,0 days 00:00:02.056423,14,1.6780244767916888,4.542465125858888,11,114,0.3719848659638948,74.88383898197834,29.049270408662306,18,COMPLETE
139,-inf,2025-11-12 21:03:36.197962,2025-11-12 21:03:38.135687,0 days 00:00:01.937725,10,1.5839415736655975,4.723083980752599,16,93,0.461235348087418,76.84547555800076,23.802937116058246,19,COMPLETE
140,-inf,2025-11-12 21:03:38.136687,2025-11-12 21:03:40.087390,0 days 00:00:01.950703,12,1.7374368333382204,4.606914007300822,19,52,0.4856015633671874,69.8533523575548,21.830107379570634,12,COMPLETE
141,-inf,2025-11-12 21:03:40.088391,2025-11-12 21:03:42.032513,0 days 00:00:01.944122,12,1.6216627955813177,3.204913452575773,9,56,0.5332133009197157,79.97771378788299,20.707150442511182,19,COMPLETE
142,-inf,2025-11-12 21:03:42.033514,2025-11-12 21:03:44.010693,0 days 00:00:01.977179,12,1.65677824645742,3.5788310319382606,11,82,0.5557965837009093,79.54083819708478,20.11896035104027,20,COMPLETE
143,-inf,2025-11-12 21:03:44.011696,2025-11-12 21:03:45.901607,0 days 00:00:01.889911,12,2.0865797569839755,3.272853484147593,10,87,0.646520577656174,66.64389721018908,21.545703364394264,20,COMPLETE
144,-inf,2025-11-12 21:03:45.902607,2025-11-12 21:03:47.831521,0 days 00:00:01.928914,16,1.8681490283886826,3.3236866516120465,12,85,0.5055244530226001,77.44134831868945,20.944262244481756,18,COMPLETE
145,-inf,2025-11-12 21:03:47.832522,2025-11-12 21:03:49.769050,0 days 00:00:01.936528,13,1.7963384356830736,3.238021130263353,9,73,0.5796934596874319,67.93038750690694,20.449553310865937,19,COMPLETE
146,-inf,2025-11-12 21:03:49.770050,2025-11-12 21:03:51.710250,0 days 00:00:01.940200,10,1.5323442096105804,3.3598576024816476,11,102,0.6124715813512533,75.600806837339,23.335959097728818,20,COMPLETE
147,-inf,2025-11-12 21:03:51.710250,2025-11-12 21:03:53.584008,0 days 00:00:01.873758,11,1.6060232707835755,3.0567567494350114,12,91,0.7050241903146485,73.09265038550102,22.3909207342586,17,COMPLETE
148,-inf,2025-11-12 21:03:53.585007,2025-11-12 21:03:55.465993,0 days 00:00:01.880986,12,1.6809214517964783,4.891167375123891,10,118,0.44573011172252297,79.23256427272939,22.052378749694416,12,COMPLETE
149,-inf,2025-11-12 21:03:55.466993,2025-11-12 21:03:57.445055,0 days 00:00:01.978062,13,1.9618409906101746,4.157344963515533,18,111,0.27049013848885994,74.37714195005923,27.323988816637087,16,COMPLETE
150,-inf,2025-11-12 21:03:57.446055,2025-11-12 21:03:59.458264,0 days 00:00:02.012209,15,2.2852614502582367,4.030535783254629,13,108,0.6748831967401278,73.65526876807822,25.062705630374154,18,COMPLETE
151,-inf,2025-11-12 21:03:59.460265,2025-11-12 21:04:01.461694,0 days 00:00:02.001429,11,1.5499731049597347,3.5423188195947,17,101,0.331203976525675,77.53936536238757,26.416482732436773,16,COMPLETE
152,-inf,2025-11-12 21:04:01.462694,2025-11-12 21:04:03.365260,0 days 00:00:01.902566,10,1.5689579100732727,3.7180338748767165,16,94,0.37809195554447467,76.62064256822842,24.251341328095247,19,COMPLETE
153,-inf,2025-11-12 21:04:03.365260,2025-11-12 21:04:05.325492,0 days 00:00:01.960232,12,1.9215803325571486,3.6428976906807726,17,99,0.4029385591548996,76.42802197052005,31.61117309504113,18,COMPLETE
154,-inf,2025-11-12 21:04:05.326492,2025-11-12 21:04:07.278958,0 days 00:00:01.952466,11,1.7154675849430945,3.8034528949849364,12,80,0.30494058011033787,71.0040415488742,22.76139157600523,19,COMPLETE
155,-inf,2025-11-12 21:04:07.279958,2025-11-12 21:04:09.238577,0 days 00:00:01.958619,10,1.6394113904038945,4.6706635164588635,18,104,0.42412951122016546,76.12923033405355,32.47296893994931,20,COMPLETE
156,-inf,2025-11-12 21:04:09.239577,2025-11-12 21:04:11.195639,0 days 00:00:01.956062,11,1.5299948675096087,3.107975394409822,17,71,0.6301822285977433,77.10932871765381,33.133714685911045,12,COMPLETE
157,-inf,2025-11-12 21:04:11.196640,2025-11-12 21:04:13.190684,0 days 00:00:01.994044,13,2.4364976391645086,4.830380417605637,15,116,0.26025043526378483,67.09433415880869,25.2062411440809,14,COMPLETE
158,-inf,2025-11-12 21:04:13.190684,2025-11-12 21:04:15.250710,0 days 00:00:02.060026,14,1.582989073895192,3.93955353295968,16,53,0.28235187914464266,78.75326163847114,34.258818578299035,17,COMPLETE
159,-inf,2025-11-12 21:04:15.251710,2025-11-12 21:04:17.226746,0 days 00:00:01.975036,10,2.033652059934345,3.617064899070101,19,66,0.2280696319984136,72.65340295313717,23.53417440196266,12,COMPLETE
160,-inf,2025-11-12 21:04:17.227674,2025-11-12 21:04:19.260908,0 days 00:00:02.033234,12,1.9866510906528638,4.903700647221071,14,88,0.7393656570182565,68.92218662998833,21.22290591584483,18,COMPLETE
161,-inf,2025-11-12 21:04:19.260908,2025-11-12 21:04:21.253638,0 days 00:00:01.992730,15,2.0950643682106476,3.447704335057017,8,62,0.5709178702273923,71.91766490213953,28.23932593455517,18,COMPLETE
162,-inf,2025-11-12 21:04:21.254637,2025-11-12 21:04:23.188814,0 days 00:00:01.934177,14,2.1914444590372644,4.976258478145495,9,59,0.6014946102040338,71.58733583373545,29.315410279224523,19,COMPLETE
163,-inf,2025-11-12 21:04:23.189813,2025-11-12 21:04:25.216136,0 days 00:00:02.026323,15,2.4862099245307787,3.6708422571469166,9,57,0.49881257831237513,75.44563459951753,30.5970006596279,18,COMPLETE
164,-inf,2025-11-12 21:04:25.217136,2025-11-12 21:04:27.175576,0 days 00:00:01.958440,17,2.1375398246133925,3.743231327217853,10,75,0.5187158269232909,72.18645224317517,31.85208155012303,18,COMPLETE
165,-inf,2025-11-12 21:04:27.176503,2025-11-12 21:04:29.177855,0 days 00:00:02.001352,14,2.0542954277944134,3.0063521992551796,8,69,0.6884690357252268,78.01862876041899,26.11554396987795,16,COMPLETE
166,-inf,2025-11-12 21:04:29.178856,2025-11-12 21:04:31.163409,0 days 00:00:01.984553,16,1.9435815477283884,3.104174871795858,9,55,0.6604772790746029,67.67469215037582,29.876949232960833,17,COMPLETE
167,-inf,2025-11-12 21:04:31.164409,2025-11-12 21:04:33.116528,0 days 00:00:01.952119,13,1.5204043453908933,4.43157262167457,11,50,0.5541960652660137,71.1886727603109,24.680389886898645,20,COMPLETE
168,-inf,2025-11-12 21:04:33.117527,2025-11-12 21:04:35.085660,0 days 00:00:01.968133,12,1.700673105398286,4.806106694915329,12,96,0.5431150695257121,65.98622030711707,28.849029169926112,13,COMPLETE
169,-inf,2025-11-12 21:04:35.086660,2025-11-12 21:04:36.943511,0 days 00:00:01.856851,19,2.004656467678255,3.5274560744151886,20,114,0.4103318050676615,77.79176838152982,27.879363559924094,19,COMPLETE
170,-inf,2025-11-12 21:04:36.944511,2025-11-12 21:04:38.914631,0 days 00:00:01.970120,11,1.6730413416560925,3.1437353710676312,13,106,0.4822643424797072,76.72582879414465,26.83422410144071,18,COMPLETE
171,-inf,2025-11-12 21:04:38.915632,2025-11-12 21:04:40.965748,0 days 00:00:02.050116,16,1.6204817662122157,4.086850220946145,13,52,0.12960198428138264,73.97024112393996,23.280901802321857,15,COMPLETE
172,-inf,2025-11-12 21:04:40.966749,2025-11-12 21:04:42.986991,0 days 00:00:02.020242,18,1.8933414608497234,4.339728963147971,14,79,0.32241760185016677,73.58021473515313,24.36580106708135,14,COMPLETE
173,-inf,2025-11-12 21:04:42.987992,2025-11-12 21:04:45.003198,0 days 00:00:02.015206,15,1.5922989632533024,4.234510238607249,15,83,0.34994743868473943,74.71470923773053,23.9378211410067,15,COMPLETE
174,-inf,2025-11-12 21:04:45.004198,2025-11-12 21:04:46.990220,0 days 00:00:01.986022,16,1.6526544108025518,4.772322077833644,12,77,0.39046815233314547,72.89465934298133,22.84340470234323,15,COMPLETE
175,-inf,2025-11-12 21:04:46.991220,2025-11-12 21:04:48.995109,0 days 00:00:02.003889,17,1.689820270213243,4.484726890893371,13,73,0.7245057826421144,75.84928471866269,23.753159113829376,12,COMPLETE
176,-inf,2025-11-12 21:04:48.996109,2025-11-12 21:04:50.844857,0 days 00:00:01.848748,10,1.5119745813984586,4.388389925220529,18,92,0.6973534908540494,75.29395217572673,22.534915544933153,14,COMPLETE
177,-inf,2025-11-12 21:04:50.845857,2025-11-12 21:04:52.783748,0 days 00:00:01.937891,14,1.7394406917174214,4.862363992473552,16,60,0.10443915095869266,74.33570013947302,25.44845692368126,17,COMPLETE
178,-inf,2025-11-12 21:04:52.784750,2025-11-12 21:04:54.661938,0 days 00:00:01.877188,17,2.3980568403689326,4.172786128837822,8,112,0.4674322965833643,70.43757361767638,23.11515012346402,20,COMPLETE
179,-inf,2025-11-12 21:04:54.662938,2025-11-12 21:04:56.570393,0 days 00:00:01.907455,12,1.558192839417814,4.927402066273562,11,70,0.15006336376647658,66.32647419919012,33.41227822763665,18,COMPLETE
180,-inf,2025-11-12 21:04:56.570393,2025-11-12 21:04:58.609882,0 days 00:00:02.039489,13,2.2376451305984357,4.287260260947171,12,72,0.516947698553894,73.409547724766,24.056201420133213,12,COMPLETE
181,-inf,2025-11-12 21:04:58.610882,2025-11-12 21:05:00.567126,0 days 00:00:01.956244,13,1.8301157822060083,4.517138498302269,14,118,0.6424738740670358,77.35784031095298,24.96159463232798,20,COMPLETE
182,-inf,2025-11-12 21:05:00.568837,2025-11-12 21:05:02.562418,0 days 00:00:01.993581,13,1.8672833547220125,4.5815014112934,15,119,0.45545708515281536,78.390406240601,26.52368015375577,20,COMPLETE
183,-inf,2025-11-12 21:05:02.562418,2025-11-12 21:05:04.505222,0 days 00:00:01.942804,12,1.8055376277919017,3.9743783315766104,17,116,0.7599036122191124,79.7394738041568,27.531898852106355,20,COMPLETE
184,-inf,2025-11-12 21:05:04.505222,2025-11-12 21:05:06.441085,0 days 00:00:01.935863,13,1.7770833154006305,4.543043180587417,15,120,0.7790549030851499,67.37587274163104,20.047605672185302,20,COMPLETE
185,-inf,2025-11-12 21:05:06.441085,2025-11-12 21:05:08.549614,0 days 00:00:02.108529,10,1.847413975342175,4.65705163253003,13,117,0.1874076707367377,77.00862532343054,31.200512349631115,20,COMPLETE
186,-inf,2025-11-12 21:05:08.550614,2025-11-12 21:05:10.528073,0 days 00:00:01.977459,16,1.76299295543605,4.045240854088514,10,74,0.6692572081619463,69.22554253624352,24.49052066211996,16,COMPLETE
187,-inf,2025-11-12 21:05:10.528073,2025-11-12 21:05:12.581748,0 days 00:00:02.053675,11,2.354192903770495,4.4530877546970045,16,68,0.7854801981671966,77.73325678022054,26.881343878762504,18,COMPLETE
188,-inf,2025-11-12 21:05:12.581748,2025-11-12 21:05:14.500827,0 days 00:00:01.919079,12,1.730594387863337,4.698791407008326,14,98,0.7977031907237538,76.4041663958462,22.180959786930583,19,COMPLETE
189,-inf,2025-11-12 21:05:14.501828,2025-11-12 21:05:16.403106,0 days 00:00:01.901278,14,1.9021898228709946,3.228466565025646,16,120,0.29385320160027784,68.32937684745919,27.128622287679505,20,COMPLETE
190,-inf,2025-11-12 21:05:16.404106,2025-11-12 21:05:18.378899,0 days 00:00:01.974793,11,1.714354057744094,3.392865415778414,19,115,0.43362384820811206,73.93433396574312,25.773335622321355,17,COMPLETE
191,-inf,2025-11-12 21:05:18.379897,2025-11-12 21:05:20.293189,0 days 00:00:01.913292,11,1.6356970652402247,3.8026571399740448,11,84,0.5633925424587326,76.23110218682865,29.4070217909494,19,COMPLETE
192,-inf,2025-11-12 21:05:20.293189,2025-11-12 21:05:22.308911,0 days 00:00:02.015722,10,1.6089803185930167,3.9070205700511407,17,64,0.5816157909039884,70.73665431271873,27.347473842285,19,COMPLETE
193,-inf,2025-11-12 21:05:22.308911,2025-11-12 21:05:24.236641,0 days 00:00:01.927730,11,1.6647254255332946,3.8237975624918086,10,86,0.6171881661957346,68.75149547270533,28.906969778221054,19,COMPLETE
194,-inf,2025-11-12 21:05:24.237640,2025-11-12 21:05:26.230135,0 days 00:00:01.992495,12,1.5467440250195172,3.861233335404291,9,53,0.21465654737312184,65.33070917352578,29.662210840711463,12,COMPLETE
195,-inf,2025-11-12 21:05:26.231136,2025-11-12 21:05:28.222153,0 days 00:00:01.991017,12,1.5751629857320002,3.7183456296113193,11,90,0.5856589024024423,65.74129357345836,28.53751269868999,18,COMPLETE
196,-inf,2025-11-12 21:05:28.222153,2025-11-12 21:05:30.148721,0 days 00:00:01.926568,13,1.650249224177,3.8892950889293565,12,88,0.5257804199921134,69.63567568321677,23.484311856330258,19,COMPLETE
197,-inf,2025-11-12 21:05:30.148721,2025-11-12 21:05:32.151818,0 days 00:00:02.003097,11,2.07635871097536,3.7732465919499703,15,86,0.7132233964489887,78.97248402580428,20.317661438105027,20,COMPLETE
198,-inf,2025-11-12 21:05:32.152819,2025-11-12 21:05:34.139753,0 days 00:00:01.986934,10,1.6069169321702879,4.386229672505109,18,81,0.5963862640661988,65.39471915231292,28.15844128131706,15,COMPLETE
199,-inf,2025-11-12 21:05:34.139753,2025-11-12 21:05:36.077058,0 days 00:00:01.937305,18,2.494595019799066,3.3108748443524028,12,95,0.16060356712860036,76.91441095654686,27.732003792883706,13,COMPLETE
200,-inf,2025-11-12 21:05:36.078058,2025-11-12 21:05:38.096420,0 days 00:00:02.018362,14,2.1473149219158327,3.0598799261015417,20,109,0.49682733684178887,66.81192134410423,23.001234731193396,12,COMPLETE
201,-inf,2025-11-12 21:05:38.097421,2025-11-12 21:05:40.052774,0 days 00:00:01.955353,15,2.4600543585319206,3.4902377379556717,18,58,0.3473761041962088,74.74454712383312,20.747101952334887,17,COMPLETE
202,-inf,2025-11-12 21:05:40.053774,2025-11-12 21:05:42.418564,0 days 00:00:02.364790,14,1.6712664434150772,3.5635615340004616,18,60,0.31492711169910254,75.19703520213707,21.43134008920437,18,COMPLETE
203,-inf,2025-11-12 21:05:42.419565,2025-11-12 21:05:44.325564,0 days 00:00:01.905999,20,2.094653933011043,3.669269539759856,19,62,0.3759856782320197,74.54274090450544,21.88636798288023,16,COMPLETE
204,-inf,2025-11-12 21:05:44.325564,2025-11-12 21:05:46.316472,0 days 00:00:01.990908,14,1.9831334848386202,4.484920792163603,17,57,0.35819397491045696,65.07900756185319,21.051745910420372,18,COMPLETE
205,-inf,2025-11-12 21:05:46.317472,2025-11-12 21:05:48.260407,0 days 00:00:01.942935,13,2.0303228354906806,3.6270263266316984,10,118,0.6533716724764165,69.98291060514188,20.521058689982375,17,COMPLETE
206,-inf,2025-11-12 21:05:48.261407,2025-11-12 21:05:50.193274,0 days 00:00:01.931867,14,2.129172723852868,3.6022501265016946,12,71,0.32891933103750687,74.16975890089552,22.573829172924007,16,COMPLETE
207,-inf,2025-11-12 21:05:50.193274,2025-11-12 21:05:52.145076,0 days 00:00:01.951802,10,1.6975886220064762,3.458991830474772,16,55,0.2696295083293708,74.93081467343768,32.70988153658211,12,COMPLETE
208,-inf,2025-11-12 21:05:52.146077,2025-11-12 21:05:54.106749,0 days 00:00:01.960672,16,2.1692215591238257,4.615882129583728,17,67,0.6840724199096184,76.05990439167952,30.82173918971747,20,COMPLETE
209,-inf,2025-11-12 21:05:54.107749,2025-11-12 21:05:56.104880,0 days 00:00:01.997131,12,1.9263990537933238,4.829265951857879,14,103,0.24328461179687713,73.70602602073788,32.19594673284493,19,COMPLETE
210,-inf,2025-11-12 21:05:56.105879,2025-11-12 21:05:58.028929,0 days 00:00:01.923050,17,1.8234319681967814,3.5528498228255967,13,100,0.5340257731992963,68.11265804074603,26.195902648237603,18,COMPLETE
211,-inf,2025-11-12 21:05:58.029929,2025-11-12 21:06:00.024143,0 days 00:00:01.994214,11,1.7907627756810216,4.105563138623008,14,108,0.6295995913505721,72.6134156733286,21.704540327423825,17,COMPLETE
212,-inf,2025-11-12 21:06:00.025144,2025-11-12 21:06:01.995170,0 days 00:00:01.970026,11,1.7409556511237063,4.1435830248682946,15,107,0.5088986602396511,75.77052019101727,34.52706352435562,16,COMPLETE
213,-inf,2025-11-12 21:06:01.996170,2025-11-12 21:06:03.963710,0 days 00:00:01.967540,11,1.7663688666675634,4.221319161169586,14,104,0.476693075808147,72.94863855909072,24.685399603238793,17,COMPLETE
214,-inf,2025-11-12 21:06:03.964710,2025-11-12 21:06:05.821406,0 days 00:00:01.856696,15,2.2643623579753998,4.270451821662688,12,93,0.4939429746049746,72.41490365423077,34.95292096887832,17,COMPLETE
215,-inf,2025-11-12 21:06:05.822406,2025-11-12 21:06:07.842264,0 days 00:00:02.019858,11,2.215906021230794,4.314240621280116,13,111,0.5383870987969486,73.31988158397988,31.550038408160773,16,COMPLETE
216,-inf,2025-11-12 21:06:07.843264,2025-11-12 21:06:09.889606,0 days 00:00:02.046342,13,1.7820232060121455,4.56309338087597,8,51,0.5708861939845207,77.25952868297617,34.05971751701667,17,COMPLETE
217,-inf,2025-11-12 21:06:09.889606,2025-11-12 21:06:11.755321,0 days 00:00:01.865715,12,1.5471161898681478,4.197954478168873,11,90,0.5548709114910272,71.85860931369518,33.939953029121305,20,COMPLETE
218,-inf,2025-11-12 21:06:11.756321,2025-11-12 21:06:13.709224,0 days 00:00:01.952903,10,1.8739028863032001,4.011762106479176,19,76,0.4858017485692636,77.5816628278908,33.50489238201905,16,COMPLETE
219,-inf,2025-11-12 21:06:13.709224,2025-11-12 21:06:15.619210,0 days 00:00:01.909986,14,2.045143345120589,3.944737754126136,9,83,0.33687246978490365,74.51028634715705,22.318851066511577,18,COMPLETE
220,-inf,2025-11-12 21:06:15.619210,2025-11-12 21:06:17.583352,0 days 00:00:01.964142,11,2.015330186436177,4.891252178985134,13,117,0.7047338350923684,78.66983581584763,20.85824140756912,12,COMPLETE
221,-inf,2025-11-12 21:06:17.583352,2025-11-12 21:06:19.561763,0 days 00:00:01.978411,14,1.929438128054077,4.505275608517692,13,76,0.15334718296732283,68.56701835319677,24.17251592025569,17,COMPLETE
222,-inf,2025-11-12 21:06:19.562876,2025-11-12 21:06:21.495711,0 days 00:00:01.932835,14,1.9428383210063105,4.759826176982174,13,73,0.7326765841513961,78.09218524075732,24.3659602831941,17,COMPLETE
223,-inf,2025-11-12 21:06:21.496711,2025-11-12 21:06:23.454815,0 days 00:00:01.958104,14,1.9089439146220981,4.636417538219181,14,70,0.17797221648919356,69.28562788737861,23.776441083683707,17,COMPLETE
224,-inf,2025-11-12 21:06:23.455816,2025-11-12 21:06:25.363358,0 days 00:00:01.907542,12,1.5181439639635348,3.185196668587326,12,105,0.11470225083032418,79.31705384183066,25.307410077276106,17,COMPLETE
225,-inf,2025-11-12 21:06:25.363358,2025-11-12 21:06:27.368619,0 days 00:00:02.005261,13,1.8929491121607558,4.568887937168893,15,77,0.20030431156959275,76.6854006149107,22.770533473544074,20,COMPLETE
226,-inf,2025-11-12 21:06:27.368619,2025-11-12 21:06:29.308757,0 days 00:00:01.940138,15,1.9642790081415666,4.420660575359402,17,79,0.12578548483783925,70.27313294722171,24.74474386897456,18,COMPLETE
227,-inf,2025-11-12 21:06:29.309757,2025-11-12 21:06:31.190974,0 days 00:00:01.881217,13,1.8486468773676057,4.729788393494389,16,65,0.4633109027876795,67.77781799064081,27.330900380431185,16,COMPLETE
228,-inf,2025-11-12 21:06:31.190974,2025-11-12 21:06:33.285394,0 days 00:00:02.094420,14,1.6261498084886594,4.953296220958349,11,115,0.670434706217161,71.63886964341766,30.199866844037732,12,COMPLETE
229,-inf,2025-11-12 21:06:33.286393,2025-11-12 21:06:35.249268,0 days 00:00:01.962875,10,1.5700363005594742,4.846528919275919,14,113,0.446333892900951,73.17104547321043,23.289702390693733,19,COMPLETE
230,-inf,2025-11-12 21:06:35.250268,2025-11-12 21:06:37.337482,0 days 00:00:02.087214,11,1.702375055409799,4.793367240056767,10,74,0.5132898362789133,67.11303716526014,25.033617810418363,17,COMPLETE
231,-inf,2025-11-12 21:06:37.338410,2025-11-12 21:06:39.323290,0 days 00:00:01.984880,13,2.1925658833781787,4.430738262500567,12,62,0.4212777521863401,70.52297177342662,23.94537069974276,15,COMPLETE
232,-inf,2025-11-12 21:06:39.324290,2025-11-12 21:06:41.282434,0 days 00:00:01.958144,19,2.122464571833006,4.509832349431275,12,63,0.41393551384833227,69.1678188285668,23.519331252177153,14,COMPLETE
233,-inf,2025-11-12 21:06:41.282434,2025-11-12 21:06:43.559317,0 days 00:00:02.276883,12,1.7233406766836772,4.361945518224818,13,61,0.4584872974167288,71.28508088017634,22.250752776925275,14,COMPLETE
234,-inf,2025-11-12 21:06:43.560317,2025-11-12 21:06:45.527375,0 days 00:00:01.967058,13,1.678959529644981,4.476454280777615,12,64,0.22841124458893222,70.8456048598876,23.042075393812507,15,COMPLETE
235,-inf,2025-11-12 21:06:45.528375,2025-11-12 21:06:47.457852,0 days 00:00:01.929477,13,2.30940896305412,3.265085199418242,20,66,0.3877506570373448,69.97245986749172,24.250939764707795,18,COMPLETE
236,-inf,2025-11-12 21:06:47.457852,2025-11-12 21:06:49.419987,0 days 00:00:01.962135,14,1.756883148237168,4.53134494315848,12,68,0.30521149936591707,71.07166862759256,26.647473571107902,16,COMPLETE
237,-inf,2025-11-12 21:06:49.420987,2025-11-12 21:06:51.342098,0 days 00:00:01.921111,12,1.5324886462276741,4.224959877599176,18,59,0.10043018596905619,69.444568629132,33.03060839707446,20,COMPLETE
238,-inf,2025-11-12 21:06:51.342098,2025-11-12 21:06:53.334270,0 days 00:00:01.992172,15,2.1068886289393247,4.399895585509785,13,71,0.29027577274700683,74.14202060439278,23.683589725268106,19,COMPLETE
239,-inf,2025-11-12 21:06:53.335270,2025-11-12 21:06:55.308036,0 days 00:00:01.972766,16,2.162509427408315,4.581852905268222,11,86,0.43501955831565625,69.6823026302229,22.756704402472984,17,COMPLETE
240,-inf,2025-11-12 21:06:55.309037,2025-11-12 21:06:57.333015,0 days 00:00:02.023978,13,1.812271773235155,4.451979781797712,15,88,0.6046965978468701,68.63369740925124,27.666674537296718,12,COMPLETE
241,-inf,2025-11-12 21:06:57.334015,2025-11-12 21:06:59.563009,0 days 00:00:02.228994,15,1.956061896183822,4.599526332202208,13,54,0.25361509138669247,72.14156529982859,25.812890488841475,18,COMPLETE
242,-inf,2025-11-12 21:06:59.563009,2025-11-12 21:07:01.466893,0 days 00:00:01.903884,15,1.9878301045468072,3.5046415160147766,13,57,0.6919857812079592,66.57551769083717,25.32207439364948,18,COMPLETE
243,-inf,2025-11-12 21:07:01.466893,2025-11-12 21:07:03.480088,0 days 00:00:02.013195,15,1.9196864759212378,4.6244143669602265,13,55,0.2563807027225409,73.82406395263189,25.54044467592199,18,COMPLETE
244,-inf,2025-11-12 21:07:03.481089,2025-11-12 21:07:05.369823,0 days 00:00:01.888734,18,1.878431474829516,4.697523787231755,13,119,0.7665868485729805,78.32302775763677,26.310433471514862,18,COMPLETE
245,-inf,2025-11-12 21:07:05.369823,2025-11-12 21:07:07.373447,0 days 00:00:02.003624,10,1.5026695801406618,4.530729061949102,12,60,0.2736761267400218,65.16002534391373,20.301702930235166,20,COMPLETE
246,-inf,2025-11-12 21:07:07.374447,2025-11-12 21:07:09.317217,0 days 00:00:01.942770,17,2.4333944913970336,3.752828401776941,16,52,0.4774274387398886,65.42833862476014,24.869652017681947,18,COMPLETE
247,-inf,2025-11-12 21:07:09.318217,2025-11-12 21:07:11.327769,0 days 00:00:02.009552,12,2.076532181273537,3.362727742381063,12,50,0.1391050228854475,66.06611624747038,24.510977501098402,15,COMPLETE
248,-inf,2025-11-12 21:07:11.328770,2025-11-12 21:07:13.250602,0 days 00:00:01.921832,14,2.47879031261554,4.074524224922379,17,72,0.2804720679807112,65.56779138336525,21.292999384111216,19,COMPLETE
249,-inf,2025-11-12 21:07:13.251602,2025-11-12 21:07:15.231942,0 days 00:00:01.980340,10,1.9721345201230267,4.324975134388371,13,69,0.24294059531043752,65.08228269929431,32.001945599355906,16,COMPLETE
250,-inf,2025-11-12 21:07:15.232942,2025-11-12 21:07:17.277176,0 days 00:00:02.044234,13,2.0018711991934404,3.8476798221757726,19,107,0.3981031372209596,77.87879938979022,26.978372581316613,17,COMPLETE
251,-inf,2025-11-12 21:07:17.278176,2025-11-12 21:07:19.308936,0 days 00:00:02.030760,15,1.6571161300791073,4.654805576751708,14,102,0.502843328592925,79.63807877844621,30.588328181803615,13,COMPLETE
252,-inf,2025-11-12 21:07:19.308936,2025-11-12 21:07:21.299233,0 days 00:00:01.990297,11,1.9457807203582964,4.260296371937507,18,84,0.525701141487786,77.0869950855961,32.513602588141254,18,COMPLETE
253,-inf,2025-11-12 21:07:21.300233,2025-11-12 21:07:23.207054,0 days 00:00:01.906821,20,1.8562929114831586,4.873502526313358,8,56,0.20852391461808636,75.49904908743245,29.8999261833959,12,COMPLETE
254,-inf,2025-11-12 21:07:23.208054,2025-11-12 21:07:25.379709,0 days 00:00:02.171655,14,1.5571181684156907,3.4379659705835435,15,58,0.6436720548344966,76.31623776808506,23.208564853539205,16,COMPLETE
255,-inf,2025-11-12 21:07:25.380712,2025-11-12 21:07:27.398872,0 days 00:00:02.018160,13,1.591537251147581,3.5772776775370705,11,82,0.3640846771103161,65.79358095497209,20.60062265962536,20,COMPLETE
256,-inf,2025-11-12 21:07:27.399874,2025-11-12 21:07:29.334484,0 days 00:00:01.934610,11,1.6798287785572086,4.558089295692539,16,97,0.49521709807023007,67.42505444770327,28.268639170226763,18,COMPLETE
257,-inf,2025-11-12 21:07:29.335485,2025-11-12 21:07:31.331244,0 days 00:00:01.995759,12,1.6423737541982182,3.0948631496483316,10,110,0.5717029530426235,71.48663036529636,34.337677951717666,17,COMPLETE
258,-inf,2025-11-12 21:07:31.332244,2025-11-12 21:07:33.230450,0 days 00:00:01.898206,14,1.5328422735496592,3.7942512338967953,12,92,0.7499274811674268,76.04283495931169,26.012059043332602,19,COMPLETE
259,-inf,2025-11-12 21:07:33.231450,2025-11-12 21:07:35.306055,0 days 00:00:02.074605,16,2.498457221406179,3.671445566605173,14,117,0.4699111902096881,75.06912414589202,22.48346963443519,12,COMPLETE
260,-inf,2025-11-12 21:07:35.307055,2025-11-12 21:07:37.388898,0 days 00:00:02.081843,10,2.208844553943921,4.81002522616558,20,53,0.44931052591320936,77.38962116943985,21.97065031465733,20,COMPLETE
